ifInOctets11,ifOutOctets11,ifoutDiscards11,ifInUcastPkts11,ifInNUcastPkts11,ifInDiscards11,ifOutUcastPkts11,ifOutNUcastPkts11,tcpOutRsts,tcpInSegs,tcpOutSegs,tcpPassiveOpens,tcpRetransSegs,tcpCurrEstab,tcpEstabResets,tcp?ActiveOpens,udpInDatagrams,udpOutDatagrams,udpInErrors,udpNoPorts,ipInReceives,ipInDelivers,ipOutRequests,ipOutDiscards,ipInDiscards,ipForwDatagrams,ipOutNoRoutes,ipInAddrErrors,icmpInMsgs,icmpInDestUnreachs,icmpOutMsgs,icmpOutDestUnreachs,icmpInEchos,icmpOutEchoReps,class,anomaly
2507326912,1789660591,0,81267657,26159,0,18145452,5875,1,1064,843,77,18,0,5,3,370575,297297,1,22,99512722,376592,298226,609,23,99435433,7,0,87,50,60,23,37,37,icmp-echo,1
2561925912,1818643055,0,81340610,26192,0,18173986,5875,1,1064,843,77,18,0,5,3,370934,297549,1,22,99608776,376952,298478,609,23,99531116,7,0,87,50,60,23,37,37,icmp-echo,1
2670936566,1840332335,0,81397150,26205,0,18195370,5875,1,1064,843,77,18,0,5,3,371276,297801,1,22,99702875,377293,298730,609,23,99625425,7,0,87,50,60,23,37,37,icmp-echo,1
2772025536,1872242335,0,81477313,26220,0,18226778,5875,1,1064,843,77,18,0,5,3,371621,298053,1,22,99799479,377640,298982,609,23,99721813,7,0,87,50,60,23,37,37,icmp-echo,1
2834493806,1891043363,0,81526596,26229,0,18245320,5875,1,1064,843,77,18,0,5,3,371961,298305,1,22,99892369,377979,299234,609,23,99814422,7,0,87,50,60,23,37,37,icmp-echo,1
2942979352,1924345451,0,81612379,26244,0,18278134,5876,1,1064,843,77,18,0,5,3,372304,298557,1,22,99986115,378322,299486,609,23,99908593,7,0,87,50,60,23,37,37,icmp-echo,1
2998659920,1942339693,0,81687201,26267,0,18308300,5880,1,1064,843,77,18,0,5,3,372648,298809,1,22,100086576,378666,299738,609,23,100008412,7,0,87,50,60,23,37,37,icmp-echo,1
3109401640,1977767341,0,81744561,26292,0,18330683,5881,1,1064,843,77,18,0,5,3,372980,299061,1,22,100170837,378999,299990,609,23,100092004,7,0,87,50,60,23,37,37,icmp-echo,1
3164088780,1994767935,0,81787862,26305,0,18347426,5882,1,1064,843,77,18,0,5,3,373319,299313,1,22,100252567,379336,300242,609,23,100173838,7,0,87,50,60,23,37,37,icmp-echo,1
3278066076,2022988171,0,81875571,26324,0,18375308,5882,1,1064,843,77,18,0,5,3,373646,299565,1,22,100338374,379662,300494,609,23,100259669,7,0,87,50,60,23,37,37,icmp-echo,1
3349902596,2040442245,0,81930674,26333,0,18392545,5882,1,1064,843,77,18,0,5,3,373978,299817,1,22,100428466,379995,300746,609,23,100349707,7,0,87,50,60,23,37,37,icmp-echo,1
3413137932,2065367119,0,82011482,26346,0,18417184,5882,1,1064,843,77,18,0,5,3,374319,300069,1,22,100526355,380337,300998,609,23,100448139,7,0,87,50,60,23,37,37,icmp-echo,1
3539044306,2085238043,0,82075451,26356,0,18436822,5882,1,1064,843,77,18,0,5,3,374663,300321,1,22,100628297,380683,301250,609,23,100550143,7,0,87,50,60,23,37,37,icmp-echo,1
3657164879,2113683700,0,82166051,26434,0,18465028,5883,1,1064,843,77,18,0,5,3,375082,300573,1,22,100732327,381101,301502,614,23,100653869,7,0,87,50,60,23,37,37,icmp-echo,1
3728864015,2130994329,0,82221033,26471,0,18492252,5883,1,1064,843,77,18,0,5,3,375437,300825,1,22,100834459,381454,301754,614,23,100755840,7,0,87,50,60,23,37,37,icmp-echo,1
3855427661,2161317287,0,82317996,26484,0,18512087,5883,1,1064,843,77,18,0,5,3,375771,301077,1,22,100935783,381788,302006,614,23,100857157,7,0,87,50,60,23,37,37,icmp-echo,1
3963150965,2186818440,0,82400431,26507,0,18537296,5884,1,1064,843,77,18,0,5,3,376051,301331,1,22,101036659,382067,302260,614,23,100957986,7,0,87,50,60,23,37,37,icmp-echo,1
4044998339,2206441988,0,82463146,26517,0,18556668,5908,1,1083,858,79,18,2,5,3,376343,301694,1,22,101136915,382453,302639,614,23,101058136,7,0,90,52,61,23,38,38,icmp-echo,1
4164980249,2235088654,0,82555065,26540,0,18584972,5958,1,1091,864,79,18,0,5,3,376597,301946,1,22,101239576,382718,302897,614,23,101161132,7,0,90,52,61,23,38,38,icmp-echo,1
4235055919,2252297036,0,82608861,26565,0,18611997,5958,1,1091,864,79,18,0,5,3,376863,302198,1,22,101342564,382981,303149,614,23,101263825,7,0,90,52,61,23,38,38,icmp-echo,1
66284284,2282370956,0,82705505,26578,0,18631677,5958,1,1091,864,79,18,0,5,3,377118,302450,1,22,101443212,383236,303401,614,23,101364561,7,0,90,52,61,23,38,38,icmp-echo,1
172733070,2307636548,0,82787022,26592,0,18656661,5958,1,1091,864,79,18,0,5,3,377370,302702,1,22,101539541,383488,303653,614,23,101460683,7,0,90,52,61,23,38,38,icmp-echo,1
237760356,2331251406,0,82839719,26602,0,18679875,5958,1,1091,864,79,18,0,5,3,377622,302954,1,22,101633924,383740,303905,614,23,101554789,7,0,90,52,61,23,38,38,icmp-echo,1
332576234,2366903266,0,82916856,26631,0,18714892,5958,1,1091,864,79,18,0,5,3,377884,303206,1,22,101729278,384002,304157,614,23,101650441,7,0,90,52,61,23,38,38,icmp-echo,1
389658388,2388364260,0,82963312,26656,0,18749021,5963,1,1091,864,79,18,0,5,3,378159,303458,1,22,101827187,384277,304409,614,23,101748284,7,0,90,52,61,23,38,38,icmp-echo,1
491816521,2427275939,0,83046594,26714,0,18774240,5965,1,1091,864,79,18,0,5,3,378425,303710,1,22,101922468,384543,304661,614,23,101843546,7,0,90,52,61,23,38,38,icmp-echo,1
542240265,2458890453,0,83115406,26745,0,18805299,5965,1,1091,864,79,18,0,5,3,378677,303962,1,22,102017137,384795,304913,614,23,101938100,7,0,90,52,61,23,38,38,icmp-echo,1
643560983,2484306073,0,83170021,26755,0,18830259,5966,1,1091,864,79,18,0,5,3,378933,304214,1,22,102113220,385052,305165,614,23,102034166,7,0,90,52,61,23,38,38,icmp-echo,1
737498961,2519700061,0,83246497,26788,0,18865021,5966,1,1091,864,79,18,0,5,3,379224,304466,1,22,102209592,385342,305417,614,23,102130553,7,0,90,52,61,23,38,38,icmp-echo,1
795878079,2541638035,0,83293956,26844,0,18899438,5966,1,1091,864,79,18,0,5,3,379517,304718,1,22,102305775,385636,305669,614,23,102226836,7,0,90,52,61,23,38,38,icmp-echo,1
897976149,2580486367,0,83377136,26875,0,18924698,5966,1,1091,864,79,18,0,5,3,379780,304970,1,22,102401148,385898,305921,614,23,102322328,7,0,90,52,61,23,38,38,icmp-echo,1
948609015,2599604389,0,83445656,26888,0,18955656,5966,1,1091,864,79,18,0,5,3,380035,305222,1,22,102494560,386153,306173,614,23,102415756,7,0,90,52,61,23,38,38,icmp-echo,1
1049881851,2637621583,0,83500745,26898,0,18980818,5966,1,1091,864,79,18,0,5,3,380287,305474,1,22,102590255,386405,306425,614,23,102511198,7,0,90,52,61,23,38,38,icmp-echo,1
1139654367,2671376483,0,83573781,26913,0,19013970,5966,1,1091,864,79,18,0,5,3,380539,305726,1,22,102685945,386657,306677,614,23,102606789,7,0,90,52,61,23,38,38,icmp-echo,1
1202246619,2694943299,0,83624714,26922,0,19037117,5966,1,1091,864,79,18,0,5,3,380797,305978,1,22,102780215,386915,306929,614,23,102701340,7,0,90,52,61,23,38,38,icmp-echo,1
1300322775,2731888793,0,83704530,26957,0,19073404,5966,1,1091,864,79,18,0,5,3,381065,306231,1,22,102875203,387183,307182,614,23,102796124,7,0,90,52,61,23,38,38,icmp-echo,1
1354326927,2752297586,0,83748492,26978,0,19105944,6039,1,1091,864,79,18,0,5,3,381372,306591,1,22,102970493,387563,307542,614,23,102891500,7,0,90,52,61,23,38,38,icmp-echo,1
1457204517,2790028242,0,83831861,26988,0,19130477,6039,1,1091,864,79,18,0,5,3,381630,306843,1,22,103066066,387820,307794,614,23,102987265,7,0,90,52,61,23,38,38,icmp-echo,1
1546021981,2822380696,0,83903662,27002,0,19162250,6039,1,1091,864,79,18,0,5,3,381882,307095,1,22,103163075,388072,308046,614,23,103083987,7,0,90,52,61,23,38,38,icmp-echo,1
1615018275,2847064330,0,83959374,27012,0,19186499,6039,1,1091,864,79,18,0,5,3,382134,307347,1,22,103259951,388324,308298,614,23,103181022,7,0,90,52,61,23,38,38,icmp-echo,1
1712848621,2882668640,0,84038451,27025,0,19221460,6039,1,1091,864,79,18,0,5,3,382386,307599,1,22,103357303,388576,308550,614,23,103278148,7,0,90,52,61,23,38,38,icmp-echo,1
1772661209,2904084644,0,84086771,27035,0,19254995,6039,1,1091,864,79,18,0,5,3,382638,307851,1,22,103453223,388828,308802,614,23,103374148,7,0,90,52,61,23,38,38,icmp-echo,1
1877534309,2941886776,0,84171490,27050,0,19279638,6044,1,1091,864,79,18,0,5,3,382890,308103,1,22,103549153,389080,309054,614,23,103470054,7,0,90,52,61,23,38,38,icmp-echo,1
1929955431,2960587926,0,84242429,27089,0,19310571,6045,1,1091,864,79,18,0,5,3,383142,308355,1,22,103644419,389332,309306,614,23,103565328,7,0,90,52,61,23,38,38,icmp-echo,1
2034561061,2998078016,0,84298226,27103,0,19334850,6045,1,1091,864,79,18,0,5,3,383397,308607,1,22,103740523,389587,309558,614,23,103661127,7,0,90,52,61,23,38,38,icmp-echo,1
2126530289,3031382446,0,84372529,27120,0,19367561,6046,1,1091,864,79,18,0,5,3,383650,308859,1,22,103837509,389840,309810,614,23,103758545,7,0,90,52,61,23,38,38,icmp-echo,1
2192039387,3055016727,0,84425462,27132,0,19390782,6047,1,1091,864,79,18,0,5,3,383909,309113,1,22,103933653,390099,310064,614,23,103854210,7,0,90,52,61,23,38,38,icmp-echo,1
2292343805,3091085167,0,84506468,27146,0,19426214,6047,1,1091,864,79,18,1,5,3,384233,309367,1,22,104029587,390446,310333,614,23,103950577,7,0,93,54,62,23,39,39,icmp-echo,1
2348876011,3110986563,0,84552021,27162,0,19458290,6049,1,1110,880,81,18,2,5,3,384586,309620,1,22,104125541,390801,310588,614,23,104046997,7,0,93,54,62,23,39,39,icmp-echo,1
2453757325,3148772313,0,84636717,27180,0,19482923,6049,1,1110,880,81,18,2,5,3,384934,309872,1,22,104222370,391148,310840,614,23,104143027,7,0,93,54,62,23,39,39,icmp-echo,1
2507214083,3179497025,0,84708914,27196,0,19513131,6049,1,1110,880,81,18,2,5,3,385276,310124,1,22,104319458,391491,311092,614,23,104240191,7,0,93,54,62,23,39,39,icmp-echo,1
2614877084,3203619159,0,84765787,27207,0,19536845,6049,1,1110,880,81,18,2,5,3,385619,310376,1,22,104416470,391836,311344,614,23,104337146,7,0,93,54,62,23,39,39,icmp-echo,1
2713832182,3237155925,0,84845037,27220,0,19569817,6049,1,1110,880,81,18,2,5,3,385967,310628,1,22,104513211,392179,311596,614,23,104433604,7,0,93,54,62,23,39,39,icmp-echo,1
2776113020,3258194733,0,84894866,27229,0,19590513,6050,1,1120,886,81,20,0,5,3,386304,310880,1,22,104608696,392528,311856,614,23,104529042,7,0,93,54,62,23,39,39,icmp-echo,1
2882748026,3293845437,0,84980127,27245,0,19625582,6050,1,1120,886,81,20,0,5,3,386667,311204,1,22,104704439,392939,312180,614,23,104624791,7,0,93,54,62,23,39,39,icmp-echo,1
2937581484,3311641187,0,85053875,27258,0,19655199,6122,1,1120,886,81,20,0,5,3,387023,311492,1,22,104802520,393318,312468,614,23,104722545,7,0,93,54,62,23,39,39,icmp-echo,1
3048088342,3347352273,0,85111603,27268,0,19678180,6122,1,1120,886,81,20,0,5,3,387355,311744,1,22,104898975,393654,312720,614,23,104818969,7,0,93,54,62,23,39,39,icmp-echo,1
3145344154,3378884329,0,85188965,27282,0,19709195,6122,1,1120,886,81,20,0,5,3,387693,311996,1,22,104990327,393989,312972,614,23,104910182,7,0,93,54,62,23,39,39,icmp-echo,1
3213999638,3400687369,0,85243420,27291,0,19730654,6122,1,1120,886,81,20,0,5,3,388047,312248,1,22,105087520,394343,313224,614,23,105007269,7,0,93,54,62,23,39,39,icmp-echo,1
3314743280,3433532719,0,85323617,27305,0,19762954,6122,1,1120,886,81,20,0,5,3,388395,312500,1,22,105186837,394691,313476,614,23,105106761,7,0,93,54,62,23,39,39,icmp-echo,1
3381958866,3454900133,0,85376856,27314,0,19796656,6127,1,1120,886,81,20,0,5,3,388740,312752,1,22,105289617,395038,313728,614,23,105209651,7,0,93,54,62,23,39,39,icmp-echo,1
3498217938,3492376825,0,85469061,27352,0,19820789,6128,1,1120,886,81,20,0,5,3,389087,313004,1,22,105391749,395382,313980,614,23,105311311,7,0,93,54,62,23,39,39,icmp-echo,1
3555271404,3522283111,0,85544906,27387,0,19850201,6128,1,1120,886,81,20,0,5,3,389441,313256,1,22,105491485,395736,314232,614,23,105410835,7,0,93,54,62,23,39,39,icmp-echo,1
3669850096,3545699025,0,85604680,27397,0,19873240,6129,1,1120,886,81,20,0,5,3,389784,313508,1,22,105590201,396081,314484,614,23,105509736,7,0,93,54,62,23,39,39,icmp-echo,1
3773442780,3578583689,0,85686723,27416,0,19905572,6129,1,1120,886,81,20,0,5,3,390134,313760,1,22,105692005,396429,314736,614,23,105611650,7,0,93,54,62,23,39,39,icmp-echo,1
3842053528,3599936463,0,85740950,27443,0,19938674,6129,1,1120,886,81,20,0,5,3,390554,314012,1,22,105801101,396852,314988,614,23,105720332,7,0,93,54,62,23,39,39,icmp-echo,1
3956007026,3635102475,0,85830933,27576,0,19961181,6129,1,1120,886,81,20,0,5,3,391033,314264,1,22,105898869,397328,315240,614,23,105817723,7,0,93,54,62,23,39,39,icmp-echo,1
4052800930,3664673341,0,85907285,27617,0,19990293,6129,1,1120,886,81,20,0,5,3,391293,314516,1,22,105995868,397587,315492,614,23,105914830,7,0,93,54,62,23,39,39,icmp-echo,1
4126698284,3687436167,0,85965637,27627,0,20012693,6129,1,1120,886,81,20,0,5,3,391545,314768,1,22,106094326,397839,315744,614,23,106013257,7,0,93,54,62,23,39,39,icmp-echo,1
4232772234,3721077457,0,86049618,27641,0,20045772,6129,1,1120,886,81,20,0,5,3,391797,315020,1,22,106195915,398091,315996,614,23,106114618,7,0,93,54,62,23,39,39,icmp-echo,1
5117184,3741473541,0,86102635,27650,0,20077030,6129,1,1120,886,81,20,0,5,3,392049,315272,1,22,106296251,398343,316248,614,23,106215415,7,0,93,54,62,23,39,39,icmp-echo,1
122073376,3776178109,0,86194489,27673,0,20100002,6129,1,1120,886,81,20,0,5,3,392311,315524,1,22,106398030,398605,316500,614,23,106316814,7,0,93,54,62,23,39,39,icmp-echo,1
180833748,3805748423,0,86272042,27720,0,20129103,6129,1,1120,886,81,20,0,5,3,392604,315776,1,22,106500235,398899,316752,614,23,106419388,7,0,93,54,62,23,39,39,icmp-echo,1
298788086,3829488685,0,86333461,27737,0,20152424,6177,1,1120,886,81,20,0,5,3,392910,316137,1,22,106602669,399276,317113,614,23,106521655,7,0,93,54,62,23,39,39,icmp-echo,1
406681340,3861856832,0,86418297,27752,0,20184261,6202,1,1120,886,81,20,0,5,3,393162,316389,1,22,106704333,399528,317365,614,23,106623143,7,0,93,54,62,23,39,39,icmp-echo,1
475081596,3882496840,0,86472075,27761,0,20216287,6202,1,1120,886,81,20,0,5,3,393419,316641,1,22,106805949,399785,317617,614,23,106724779,7,0,93,54,62,23,39,39,icmp-echo,1
592420470,3917636165,0,86564287,27780,0,20239144,6203,1,1120,886,81,20,0,5,3,393676,316895,1,22,106907316,400042,317871,614,23,106826440,7,0,93,54,62,23,39,39,icmp-echo,1
651201010,3947798293,0,86642483,27792,0,20268812,6203,1,1120,886,81,20,0,5,3,393939,317147,1,22,107010442,400307,318123,614,23,106929390,7,0,93,54,62,23,39,39,icmp-echo,1
769306848,3971319569,0,86703532,27865,0,20291972,6210,1,1147,907,83,20,0,5,3,394330,317402,1,22,107114535,400728,318400,614,23,107033505,7,0,96,56,63,23,40,40,icmp-echo,1
879454897,4004729527,0,86790219,28003,0,20324840,6211,1,1147,907,83,20,0,5,3,394740,317654,1,22,107216719,401144,318652,614,23,107135351,7,0,96,56,63,23,40,40,icmp-echo,1
945734382,4024236353,0,86842220,28109,0,20355569,6212,1,1147,907,83,20,0,5,3,395243,317906,1,22,107317459,401640,318904,614,23,107235830,7,0,96,56,63,23,40,40,icmp-echo,1
1062802969,4059031777,0,86934168,28210,0,20378299,6212,1,1147,907,83,20,0,5,3,395648,318158,1,22,107419940,402048,319156,619,23,107338257,7,0,96,56,63,23,40,40,icmp-echo,1
1163049614,4088900805,0,87012924,28346,0,20407714,6213,1,1147,907,83,20,0,5,3,396110,318410,1,22,107522553,402512,319408,619,23,107440315,7,0,96,56,63,23,40,40,icmp-echo,1
1240765177,4110691857,0,87073584,28404,0,20429245,6213,1,1147,907,83,20,0,5,3,396546,318662,1,22,107613710,402943,319660,619,23,107530506,7,0,96,56,63,23,40,40,icmp-echo,1
1341651225,4137839205,0,87152009,28418,0,20456033,6213,1,1147,907,83,20,0,5,3,396895,318914,1,22,107708675,403292,319912,619,23,107626482,7,0,96,56,63,23,40,40,icmp-echo,1
1417618441,4158815407,0,87211151,28437,0,20476708,6213,1,1147,907,83,20,0,5,3,397241,319166,1,22,107807669,403639,320164,619,23,107725465,7,0,96,56,63,23,40,40,icmp-echo,1
1528871117,4189239811,0,87297759,28452,0,20506715,6213,1,1147,907,83,20,0,5,3,397585,319418,1,22,107904421,403981,320416,619,23,107821862,7,0,96,56,63,23,40,40,icmp-echo,1
1594202403,4206879959,0,87348524,28461,0,20534952,6213,1,1147,907,83,20,0,5,3,397932,319670,1,22,108004245,404332,320668,619,23,107921712,7,0,96,56,63,23,40,40,icmp-echo,1
1714878849,4238740963,0,87442020,28486,0,20555556,6213,1,1147,907,83,20,0,5,3,398287,319922,1,22,108101983,404683,320920,619,23,108018708,7,0,96,56,63,23,40,40,icmp-echo,1
1775187261,4265463233,0,87520484,28504,0,20581919,6213,1,1147,907,83,20,0,5,3,398635,320174,1,22,108202501,405033,321172,619,23,108119364,7,0,96,56,63,23,40,40,icmp-echo,1
1896827441,4286899211,0,87582992,28517,0,20603059,6213,1,1147,907,83,20,0,5,3,398984,320426,1,22,108301107,405381,321424,619,23,108218164,7,0,96,56,63,23,40,40,icmp-echo,1
2006678003,20757271,0,87668007,28535,0,20631500,6213,1,1147,907,83,20,0,5,3,399341,320678,1,22,108402959,405739,321676,619,23,108319948,7,0,96,56,63,23,40,40,icmp-echo,1
2078848367,40207019,0,87724035,28551,0,20661247,6285,1,1147,907,83,20,0,5,3,399751,321038,1,22,108507158,406221,322036,619,23,108424562,7,0,96,56,63,23,40,40,icmp-echo,1
2204340463,73430905,0,87821136,28569,0,20683379,6285,1,1147,907,83,20,0,5,3,400115,321290,1,22,108609951,406584,322288,619,23,108526490,7,0,96,56,63,23,40,40,icmp-echo,1
2266385057,100004127,0,87901427,28592,0,20709598,6285,1,1147,907,83,20,0,5,3,400471,321542,1,22,108711346,406940,322540,619,23,108627752,7,0,96,56,63,23,40,40,icmp-echo,1
2390435949,120390733,0,87964517,28636,0,20729729,6285,1,1147,907,83,20,0,5,3,400896,321794,1,22,108812071,407371,322792,619,23,108728594,7,0,96,56,63,23,40,40,icmp-echo,1
2504474073,149328485,0,88052416,28687,0,20758281,6290,1,1147,907,83,20,0,5,3,401304,322046,1,22,108915665,407773,323044,619,23,108831997,7,0,96,56,63,23,40,40,icmp-echo,1
2576638533,167784729,0,88108086,28718,0,20786778,6291,1,1147,907,83,20,0,5,3,401653,322298,1,22,109017374,408122,323296,619,23,108933852,7,0,96,56,63,23,40,40,icmp-echo,1
2701637283,200140831,0,88204580,28740,0,20808400,6292,1,1147,907,83,20,0,5,3,402010,322550,1,22,109119892,408479,323548,619,23,109035596,7,0,96,56,63,23,40,40,icmp-echo,1
2763868151,226400549,0,88284781,28762,0,20834321,6292,1,1147,907,83,20,0,5,3,402367,322802,1,22,109221503,408836,323800,619,23,109137397,7,0,96,56,63,23,40,40,icmp-echo,1
2888815437,247984683,0,88348935,28779,0,20855606,6292,1,1147,907,83,20,0,5,3,402711,323054,1,22,109323528,409180,324052,619,23,109239134,7,0,96,56,63,23,40,40,icmp-echo,1
3003565831,277354557,0,88437471,28801,0,20884582,6292,1,1147,907,83,20,0,5,3,403061,323306,1,22,109425756,409531,324304,619,23,109341564,7,0,96,56,63,23,40,40,icmp-echo,1
3074958143,295388481,0,88492451,28809,0,20913005,6292,1,1147,907,83,20,0,5,3,403407,323558,1,22,109526835,409877,324556,619,23,109442470,7,0,96,56,63,23,40,40,icmp-echo,1
3199481367,327166071,0,88588481,28827,0,20933737,6292,1,1147,907,83,20,0,5,3,403760,323810,1,22,109627988,410229,324808,619,23,109543409,7,0,96,56,63,23,40,40,icmp-echo,1
3262025641,343115371,0,88669416,28848,0,20960170,6292,1,1147,907,83,20,0,5,3,404109,324062,1,22,109730164,410580,325060,619,23,109645884,7,0,96,56,63,23,40,40,icmp-echo,1
3387048725,375412973,0,88733224,28858,0,20981326,6292,1,1147,907,83,20,0,5,3,404461,324314,1,22,109832828,410931,325312,619,23,109747993,7,0,96,56,63,23,40,40,icmp-echo,1
3500215785,403935662,0,88820420,28872,0,21009483,6293,1,1147,907,83,20,0,5,3,404822,324568,1,22,109933317,411292,325566,619,23,109848646,7,0,96,56,63,23,40,40,icmp-echo,1
3572888439,422494928,0,88876466,28881,0,21027792,6293,1,1147,907,83,20,0,5,3,405175,324820,1,22,110036302,411645,325818,619,23,109951693,7,0,96,56,63,23,40,40,icmp-echo,1
3698146299,455100340,0,88973254,28904,0,21059957,6295,1,1166,922,85,20,2,5,3,405527,325075,1,22,110139570,412027,326095,619,23,110054834,7,0,99,58,64,23,41,41,icmp-echo,1
3761696773,482586934,0,89054649,28921,0,21087061,6295,1,1174,928,85,20,0,5,3,405877,325327,1,22,110241939,412376,326347,619,23,110157000,7,0,99,58,64,23,41,41,icmp-echo,1
3885671727,503288696,0,89117949,28932,0,21107483,6319,1,1174,928,85,20,0,5,3,406262,325687,1,22,110343890,412836,326707,619,23,110258743,7,0,99,58,64,23,41,41,icmp-echo,1
3999025662,532644509,0,89205497,28950,0,21136356,6368,1,1174,928,85,20,0,5,3,406612,325940,1,22,110447931,413184,326960,619,23,110363922,7,0,99,58,64,23,41,41,icmp-echo,1
4072355368,551301089,0,89262007,28959,0,21165518,6368,1,1174,928,85,20,0,5,3,406958,326192,1,22,110550986,413528,327212,619,23,110465568,7,0,99,58,64,23,41,41,icmp-echo,1
2208380936,4160559456,4216,118904271,23882,4216,30344846,5831,3,1433,1235,107,2,0,6,41,264546,198809,0,16,149351936,270503,199822,574,16,149281605,5,61,67,36,34,3,31,31,icmp-echo,0
2283190968,4162183368,4216,118977869,23890,4216,30377844,5831,3,1433,1235,107,2,0,6,41,264801,199063,0,16,149496184,270758,200076,574,16,149425698,5,61,67,36,34,3,31,31,icmp-echo,0
2358481292,4165395759,4216,119114012,23912,4216,30444878,5832,3,1433,1235,107,2,0,6,41,265085,199315,0,16,149638544,271042,200328,574,16,149568048,5,61,67,36,34,3,31,31,icmp-echo,0
2496602887,4167650135,4216,119209401,23934,4216,30491838,5836,3,1452,1250,109,2,2,6,41,265357,199570,0,16,149780607,271336,200599,574,16,149709992,5,61,70,38,35,3,32,32,icmp-echo,1
2584138870,4169890179,4216,119304314,23989,4216,30538567,5839,3,1460,1256,109,2,0,6,41,265648,199822,0,16,149922433,271635,200857,574,16,149851838,5,61,70,38,35,3,32,32,icmp-echo,0
2659417620,4171844249,4216,119385956,24011,4216,30578706,5896,3,1460,1256,109,2,0,6,41,265947,200182,0,16,150063579,272006,201217,574,16,149992866,5,61,70,38,35,3,32,32,icmp-echo,0
2734637982,4173775873,4216,119467507,24018,4216,30618831,5912,3,1460,1256,109,2,0,6,41,266210,200434,0,16,150205896,272269,201469,574,16,150135171,5,61,70,38,35,3,32,32,icmp-echo,0
2809921280,4175703569,4216,119549168,24026,4216,30659044,5913,3,1460,1256,109,2,0,6,41,266467,200686,0,16,150347007,272526,201721,574,16,150276315,5,61,70,38,35,3,32,32,icmp-echo,0
2885145062,4177629149,4216,119685261,24039,4216,30726041,5913,3,1460,1256,109,2,0,6,41,266719,200938,0,16,150488197,272778,201973,574,16,150417605,5,61,70,38,35,3,32,32,icmp-echo,0
3021604806,4181121521,4216,119778791,24055,4216,30772070,5913,3,1460,1256,109,2,0,6,41,266976,201190,0,16,150629893,273035,202225,574,16,150559216,5,61,70,38,35,3,32,32,icmp-echo,0
3108849432,4183354661,4216,119873429,24077,4216,30818662,5913,3,1460,1256,109,2,0,6,41,267246,201442,0,16,150771154,273305,202477,574,16,150700406,5,61,70,38,35,3,32,32,icmp-echo,0
3186243442,4185337031,4216,119957336,24101,4216,30860021,5913,3,1460,1256,109,2,0,6,41,267517,201694,0,16,150912369,273577,202729,574,16,150841554,5,61,70,38,35,3,32,32,icmp-echo,0
3261530234,4187262305,4216,120038986,24143,4216,30900190,5913,3,1460,1256,109,2,0,6,41,267787,201946,0,16,151053487,273846,202981,574,16,150982703,5,61,70,38,35,3,32,32,icmp-echo,0
3336756734,4189186859,4216,120120586,24161,4216,30940345,5913,3,1460,1256,109,2,0,6,41,268046,202198,0,16,151194470,274106,203233,574,16,151123661,5,61,70,38,35,3,32,32,icmp-echo,0
3412040226,4191111401,4216,120202217,24174,4216,31007222,5913,3,1460,1256,109,2,0,6,41,268309,202450,0,16,151335044,274368,203485,574,16,151264213,5,61,70,38,35,3,32,32,icmp-echo,0
3544446820,4194502361,4216,120345901,24193,4216,31051248,5913,3,1460,1256,109,2,0,6,41,268563,202702,0,16,151475950,274622,203737,574,16,151405171,5,61,70,38,35,3,32,32,icmp-echo,0
3631417920,4196728235,4216,120440294,24201,4216,31097693,5913,3,1460,1256,109,2,0,6,41,268815,202954,0,16,151616819,274874,203989,574,16,151545984,5,61,70,38,35,3,32,32,icmp-echo,0
3713064366,4198818035,4216,120528840,24209,4216,31141301,5913,3,1460,1256,109,2,0,6,41,269067,203206,0,16,151757717,275126,204241,574,16,151686883,5,61,70,38,35,3,32,32,icmp-echo,0
3788285190,4200740795,4216,120610421,24218,4216,31181419,5913,3,1460,1256,109,2,0,6,41,269321,203458,0,16,151898719,275381,204493,574,16,151827901,5,61,70,38,35,3,32,32,icmp-echo,0
3863573506,4202666813,4216,120692118,24232,4216,31221613,5913,3,1460,1256,109,2,0,6,41,269586,203710,0,16,152039658,275645,204745,574,16,151968853,5,61,70,38,35,3,32,32,icmp-echo,0
3938875542,4204592435,4216,120773770,24254,4216,31261785,5913,3,1460,1256,109,2,0,6,41,269843,203962,0,16,152180537,275902,204997,574,16,152109677,5,61,70,38,35,3,32,32,icmp-echo,0
4066702830,4207862759,4216,120912417,24274,4216,31330015,5913,3,1460,1256,109,2,0,6,41,270096,204214,0,16,152321307,276155,205249,574,16,152250429,5,61,70,38,35,3,32,32,icmp-echo,0
4153687776,4210087265,4216,121006792,24283,4216,31376429,5913,3,1460,1256,109,2,0,6,41,270348,204466,0,16,152462371,276407,205501,574,16,152391595,5,61,70,38,35,3,32,32,icmp-echo,0
4241793584,4212295655,4216,121101815,24292,4216,31422503,5913,3,1460,1256,109,2,0,6,41,270600,204718,0,16,152604743,276659,205753,574,16,152533878,5,61,70,38,35,3,32,32,icmp-echo,0
23864184,4214223899,4216,121184945,24299,4216,31462743,5913,3,1460,1256,109,2,0,6,41,270857,204970,0,16,152747222,276916,206005,574,16,152676363,5,61,70,38,35,3,32,32,icmp-echo,0
100837050,4216147907,4216,121267959,24315,4216,31502889,5913,3,1460,1256,109,2,0,6,41,271129,205222,0,16,152889371,277188,206257,574,16,152818633,5,61,70,38,35,3,32,32,icmp-echo,0
