ifInOctets11,ifOutOctets11,ifoutDiscards11,ifInUcastPkts11,ifInNUcastPkts11,ifInDiscards11,ifOutUcastPkts11,ifOutNUcastPkts11,tcpOutRsts,tcpInSegs,tcpOutSegs,tcpPassiveOpens,tcpRetransSegs,tcpCurrEstab,tcpEstabResets,tcp?ActiveOpens,udpInDatagrams,udpOutDatagrams,udpInErrors,udpNoPorts,ipInReceives,ipInDelivers,ipOutRequests,ipOutDiscards,ipInDiscards,ipForwDatagrams,ipOutNoRoutes,ipInAddrErrors,icmpInMsgs,icmpInDestUnreachs,icmpOutMsgs,icmpOutDestUnreachs,icmpInEchos,icmpOutEchoReps,class
18542124,12648054,1,93282,1965,0,101934,1553,0,110155,89780,1287,1,19639,0,378,11365,8686,1,0,110294,101790,126136,1,0,1,0,0,1,1,1,1,0,0,normal
18598239,12679533,1,93578,1971,0,102119,1557,0,110502,90037,1288,1,19649,0,379,11392,8702,1,0,110655,101971,126451,1,0,1,0,0,1,1,1,1,0,0,normal
18637709,12716789,1,93854,1978,0,102382,1561,0,110908,90268,1289,1,19657,0,380,11422,8733,1,0,110901,102268,126767,1,0,1,0,0,1,1,1,1,0,0,normal
18679077,12751883,1,94134,1983,0,102696,1565,0,111151,90598,1291,1,19665,0,381,11448,8752,1,0,111224,102524,127169,1,0,1,0,0,1,1,1,1,0,0,normal
18728046,12788906,1,94381,1987,0,102940,1567,0,111569,90897,1292,1,19672,0,382,11487,8779,1,0,111456,102784,127518,1,0,1,0,0,1,1,1,1,0,0,normal
18774226,12825222,1,94635,1992,0,103259,1571,0,111810,91161,1294,1,19681,0,383,11524,8809,1,0,111652,103047,127766,1,0,1,0,0,1,1,1,1,0,0,normal
18825353,12863093,1,94930,1996,0,103489,1576,0,112089,91397,1295,1,19691,0,384,11557,8833,1,0,111939,103412,128090,1,0,1,0,0,1,1,1,1,0,0,normal
18877612,12892337,1,95136,2002,0,103680,1580,0,112484,91659,1296,1,19699,0,385,11599,8852,1,0,112146,103686,128552,1,0,1,0,0,1,1,1,1,0,0,normal
18921914,12932674,1,95401,2008,0,103977,1585,0,112716,91928,1297,1,19702,0,386,11626,8882,1,0,112428,103979,128813,1,0,1,0,0,1,1,1,1,0,0,normal
18988140,12982702,1,95675,2013,0,104276,1589,0,112996,92138,1299,1,19710,0,387,11652,8905,1,0,112708,104200,129127,1,0,1,0,0,1,1,1,1,0,0,normal
19045120,13014832,1,95909,2018,0,104592,1593,0,113231,92350,1300,1,19717,0,388,11676,8924,1,0,112978,104427,129477,1,0,1,0,0,1,1,1,1,0,0,normal
19092592,13053573,1,96127,2023,0,104821,1598,0,113542,92536,1301,1,19723,0,389,11718,8946,1,0,113212,104667,129817,1,0,1,0,0,1,1,1,1,0,0,normal
19148873,13082756,1,96339,2027,0,105100,1603,0,113974,92771,1302,1,19733,0,390,11747,8963,1,0,113455,104974,130276,1,0,1,0,0,1,1,1,1,0,0,normal
19202431,13106846,1,96640,2034,0,105263,1607,0,114258,93034,1303,1,19742,0,391,11778,8986,1,0,113618,105095,130581,1,0,1,0,0,1,1,1,1,0,0,normal
19258465,13137969,1,96971,2039,0,105510,1611,0,114551,93310,1304,1,19752,0,392,11805,9011,1,0,113911,105359,130821,1,0,1,0,0,1,1,1,1,0,0,normal
19295346,13168387,1,97309,2045,0,105690,1615,0,114831,93572,1305,1,19759,0,393,11828,9035,1,0,114229,105728,131122,1,0,1,0,0,1,1,1,1,0,0,normal
19347465,13197838,1,97465,2051,0,106060,1619,0,115107,93823,1306,1,19768,0,394,11864,9057,1,0,114589,105991,131480,1,0,1,0,0,1,1,1,1,0,0,normal
19404812,13222005,1,97729,2058,0,106310,1623,0,115399,93958,1307,1,19778,0,395,11895,9085,1,0,114867,106276,131841,1,0,1,0,0,1,1,1,1,0,0,normal
19446791,13250291,1,97909,2062,0,106548,1627,0,115630,94225,1308,1,19788,0,396,11924,9105,1,0,115162,106547,132254,1,0,1,0,0,1,1,1,1,0,0,normal
19473356,13286313,1,98161,2065,0,106883,1631,0,115801,94600,1309,1,19797,0,397,11957,9133,1,0,115529,106760,132556,1,0,1,0,0,1,1,1,1,0,0,normal
19531811,13322720,1,98354,2070,0,107153,1636,0,116120,94841,1311,1,19807,0,398,11986,9149,1,0,115805,107071,132855,1,0,1,0,0,1,1,1,1,0,0,normal
19585928,13364014,1,98577,2076,0,107425,1641,0,116513,95189,1312,1,19815,0,399,12029,9170,1,0,116127,107319,133238,1,0,1,0,0,1,1,1,1,0,0,normal
19638589,13402772,1,98855,2080,0,107831,1645,0,116852,95465,1313,1,19822,0,400,12053,9190,1,0,116438,107509,133583,1,0,1,0,0,1,1,1,1,0,0,normal
19667374,13447769,1,99212,2084,0,108113,1650,0,117265,95674,1314,1,19831,0,401,12082,9208,1,0,116835,107798,133861,1,0,1,0,0,1,1,1,1,0,0,normal
19734269,13487827,1,99393,2090,0,108431,1656,0,117580,95921,1315,1,19841,0,402,12107,9230,1,0,117252,108047,134204,1,0,1,0,0,1,1,1,1,0,0,normal
19781266,13518669,1,99656,2096,0,108667,1660,0,117859,96090,1316,1,19849,0,403,12141,9249,1,0,117522,108361,134487,1,0,1,0,0,1,1,1,1,0,0,normal
19826281,13546436,1,99906,2102,0,108937,1663,0,118079,96480,1317,1,19856,0,404,12180,9272,1,0,117829,108633,134783,1,0,1,0,0,1,1,1,1,0,0,normal
19887517,13574466,1,100118,2107,0,109306,1667,0,118417,96752,1318,1,19864,0,405,12209,9293,1,0,118179,108825,135106,1,0,1,0,0,1,1,1,1,0,0,normal
19959172,13615598,1,100382,2114,0,109603,1671,0,118689,97055,1319,1,19872,0,406,12235,9320,1,0,118408,109094,135491,1,0,1,0,0,1,1,1,1,0,0,normal
20017170,13642600,1,100644,2120,0,109956,1677,0,118925,97313,1320,1,19883,0,407,12259,9345,1,0,118673,109412,135856,1,0,1,0,0,1,1,1,1,0,0,normal
20057467,13686654,1,100837,2125,0,110306,1680,0,119153,97580,1321,1,19892,0,408,12278,9371,1,0,118982,109614,136248,1,0,1,0,0,1,1,1,1,0,0,normal
20108875,13712815,1,101091,2129,0,110501,1685,0,119481,97733,1322,1,19897,0,409,12308,9393,1,0,119247,109935,136676,1,0,1,0,0,1,1,1,1,0,0,normal
20162556,13736735,1,101346,2134,0,110874,1688,0,119718,97969,1324,1,19905,0,410,12345,9415,1,0,119546,110229,137005,1,0,1,0,0,1,1,1,1,0,0,normal
20215094,13764143,1,101567,2140,0,111189,1690,0,120053,98245,1325,1,19916,0,411,12379,9434,1,0,119849,110453,137552,1,0,1,0,0,1,1,1,1,0,0,normal
20262737,13801145,1,101773,2145,0,111354,1694,0,120271,98584,1483,1,22319,0,412,12422,9448,1,0,120166,110731,137813,1,0,1,0,0,1,1,1,1,0,0,slowloris
20309692,13830171,1,102091,2150,0,111627,1698,0,120532,98778,1642,1,26005,0,413,12447,9467,1,0,120361,110994,138092,1,0,1,0,0,1,1,1,1,0,0,slowloris
20359424,13856817,1,102384,2155,0,111896,1702,0,120849,99029,1757,1,28150,0,414,12470,9486,1,0,120593,111251,138468,1,0,1,0,0,1,1,1,1,0,0,slowloris
20407408,13885422,1,102595,2159,0,112214,1707,0,121151,99209,1973,1,29951,0,415,12499,9520,1,0,120956,111524,138844,1,0,1,0,0,1,1,1,1,0,0,slowloris
20452527,13917534,1,102827,2165,0,112445,1711,0,121440,99505,2163,1,32913,0,416,12526,9547,1,0,121211,111863,139128,1,0,1,0,0,1,1,1,1,0,0,slowloris
20523665,13951175,1,103164,2171,0,112716,1714,0,121786,99721,2322,1,36065,0,417,12569,9577,1,0,121514,112105,139507,1,0,1,0,0,1,1,1,1,0,0,slowloris
20582980,13983509,1,103414,2176,0,113018,1718,0,122034,99984,2323,1,36074,0,418,12588,9596,1,0,121796,112344,139912,1,0,1,0,0,1,1,1,1,0,0,normal
20649697,14022789,1,103680,2182,0,113283,1723,0,122245,100283,2324,1,36081,0,419,12619,9619,1,0,121956,112678,140270,1,0,1,0,0,1,1,1,1,0,0,normal
20703774,14056911,1,103917,2188,0,113495,1728,0,122650,100542,2325,1,36091,0,420,12649,9644,1,0,122260,112920,140556,1,0,1,0,0,1,1,1,1,0,0,normal
20751154,14093685,1,104178,2194,0,113724,1731,0,122973,100782,2326,1,36098,0,421,12677,9662,1,0,122617,113196,140922,1,0,1,0,0,1,1,1,1,0,0,normal
20794870,14124963,1,104397,2199,0,113909,1735,0,123123,101060,2327,1,36106,0,422,12709,9686,1,0,122901,113526,141254,1,0,1,0,0,1,1,1,1,0,0,normal
20841271,14163533,1,104648,2205,0,114200,1740,0,123457,101335,2328,1,36115,0,423,12737,9713,1,0,123246,113694,141683,1,0,1,0,0,1,1,1,1,0,0,normal
20895308,14191441,1,104834,2209,0,114508,1743,0,123716,101528,2329,1,36124,0,424,12772,9738,1,0,123484,113930,142014,1,0,1,0,0,1,1,1,1,0,0,normal
20946276,14220593,1,105068,2211,0,114724,1748,0,124030,101802,2330,1,36132,0,425,12814,9757,1,0,123756,114237,142398,1,0,1,0,0,1,1,1,1,0,0,normal
20983446,14258444,1,105267,2215,0,114918,1753,0,124314,101998,2331,1,36140,0,426,12851,9774,1,0,124086,114497,142789,1,0,1,0,0,1,1,1,1,0,0,normal
21027499,14284802,1,105601,2219,0,115091,1757,0,124529,102303,2332,1,36149,0,427,12888,9800,1,0,124366,114652,143126,1,0,1,0,0,1,1,1,1,0,0,normal
21066452,14328026,1,105742,2224,0,115455,1760,0,124793,102569,2333,1,36155,0,428,12914,9826,1,0,124648,114871,143404,1,0,1,0,0,1,1,1,1,0,0,normal
21139597,14360025,1,105890,2229,0,115675,1764,0,125044,102812,2334,1,36163,0,429,12940,9840,1,0,125003,115226,143769,1,0,1,0,0,1,1,1,1,0,0,normal
21185461,14399515,1,106210,2234,0,115952,1769,0,125398,103067,2335,1,36169,0,430,12967,9863,1,0,125343,115443,144095,1,0,1,0,0,1,1,1,1,0,0,normal
21239138,14424622,1,106543,2240,0,116227,1772,0,125840,103290,2336,1,36177,0,431,13000,9887,1,0,125612,115764,144332,1,0,1,0,0,1,1,1,1,0,0,normal
21294422,14466361,1,106752,2245,0,116529,1776,0,126166,103433,2337,1,36181,0,432,13028,9914,1,0,125978,116002,144657,1,0,1,0,0,1,1,1,1,0,0,normal
21357872,14512021,1,107006,2251,0,116854,1779,0,126375,103655,2338,1,36192,0,433,13044,9940,1,0,126187,116275,145049,1,0,1,0,0,1,1,1,1,0,0,normal
21411480,14549135,1,107219,2256,0,117188,1785,0,126648,103878,2339,1,36202,0,434,13074,9962,1,0,126398,116577,145401,1,0,1,0,0,1,1,1,1,0,0,normal
21467569,14567822,1,107449,2263,0,117463,1789,0,126977,104116,2341,1,36211,0,435,13100,9981,1,0,126767,116871,145650,1,0,1,0,0,1,1,1,1,0,0,normal
21504918,14614663,1,107684,2270,0,117784,1792,0,127307,104320,2342,1,36218,0,436,13133,9998,1,0,127114,117086,146037,1,0,1,0,0,1,1,1,1,0,0,normal
21544611,14653421,1,107961,2276,0,118122,1798,0,127509,104615,2343,1,36225,0,437,13162,10024,1,0,127463,117347,146342,1,0,1,0,0,1,1,1,1,0,0,normal
21603160,14691019,1,108193,2278,0,118428,1802,0,127832,104800,2344,1,36233,0,438,13197,10049,1,0,127788,117596,146706,1,0,1,0,0,1,1,1,1,0,0,normal
21654152,14736111,1,108448,2283,0,118701,1805,0,128194,105070,2345,1,36241,0,439,13226,10065,1,0,128019,117834,146953,1,0,1,0,0,1,1,1,1,0,0,normal
21700652,14766167,1,108776,2290,0,118937,1808,0,128511,105279,2346,1,36246,0,440,13255,10093,1,0,128333,118155,147351,1,0,1,0,0,1,1,1,1,0,0,normal
21743156,14796766,1,109088,2296,0,119226,1811,0,128865,105548,2348,1,36257,0,441,13298,10117,1,0,128676,118532,147603,1,0,1,0,0,1,1,1,1,0,0,normal
21799059,14832341,1,109421,2301,0,119559,1813,0,129165,105785,2349,1,36264,0,442,13324,10134,1,0,128981,118747,147839,1,0,1,0,0,1,1,1,1,0,0,normal
21848733,14860407,1,109770,2305,0,119865,1819,0,129479,106019,2350,1,36274,0,443,13362,10161,1,0,129217,118985,148125,1,0,1,0,0,1,1,1,1,0,0,normal
21900574,14907675,1,110008,2310,0,120105,1822,0,129713,106275,2351,1,36279,0,444,13387,10179,1,0,129605,119297,148373,1,0,1,0,0,1,1,1,1,0,0,normal
21956141,14942833,1,110138,2314,0,120276,1826,0,130035,106536,2352,1,36287,0,445,13404,10209,1,0,129908,119476,148669,1,0,1,0,0,1,1,1,1,0,0,normal
21996463,14962859,1,110434,2319,0,120570,1830,0,130355,106796,2353,1,36294,0,446,13438,10239,1,0,130072,119767,149113,1,0,1,0,0,1,1,1,1,0,0,normal
22059140,14987538,1,110736,2326,0,120863,1834,0,130701,107037,2354,1,36304,0,446,13467,10259,1,0,130261,120092,149443,1,0,1,0,0,1,1,1,1,0,0,normal
22124865,15014071,1,110992,2330,0,121193,1839,0,131006,107296,2355,1,36314,0,447,13495,10280,1,0,130607,120379,149734,1,0,1,0,0,1,1,1,1,0,0,normal
22170411,15040298,1,111233,2336,0,121538,1843,0,131252,107496,2356,1,36323,0,448,13520,10302,1,0,131022,120678,150120,1,0,1,0,0,1,1,1,1,0,0,normal
22248154,15074727,1,111356,2342,0,121733,1847,0,131636,107697,2357,1,36332,0,449,13548,10332,1,0,131394,120910,150429,1,0,1,0,0,1,1,1,1,0,0,normal
22316322,15117580,1,111553,2348,0,122014,1851,0,131884,107941,2358,1,36341,0,450,13574,10359,1,0,131660,121314,150876,1,0,1,0,0,1,1,1,1,0,0,normal
22369918,15150470,1,111870,2353,0,122312,1855,0,132207,108187,2359,1,36349,0,451,13605,10381,1,0,131909,121629,151010,1,0,1,0,0,1,1,1,1,0,0,normal
22438089,15182610,1,112147,2358,0,122545,1859,0,132477,108391,2360,1,36357,0,452,13641,10406,1,0,132203,122005,151445,1,0,1,0,0,1,1,1,1,0,0,normal
22488727,15210755,1,112371,2365,0,122804,1863,0,132632,108621,2361,1,36366,0,453,13680,10435,1,0,132579,122348,151867,1,0,1,0,0,1,1,1,1,0,0,normal
22535339,15239535,1,112582,2372,0,123160,1867,0,132962,108861,2362,1,36373,0,454,13707,10451,1,0,132836,122706,152119,1,0,1,0,0,1,1,1,1,0,0,normal
22579446,15268015,1,112827,2376,0,123353,1869,0,133297,109125,2363,1,36379,0,455,13747,10471,1,0,133162,123039,152381,1,0,1,0,0,1,1,1,1,0,0,normal
22634092,15289389,1,113055,2381,0,123562,1873,0,133725,109333,2364,1,36387,0,456,13778,10494,1,0,133506,123289,152690,1,0,1,0,0,1,1,1,1,0,0,normal
22693968,15315553,1,113354,2386,0,123840,1877,0,134072,109592,2365,1,36397,0,457,13792,10510,1,0,133850,123624,153032,1,0,1,0,0,1,1,1,1,0,0,normal
22746115,15355325,1,113578,2391,0,124076,1881,0,134318,109719,2366,1,36404,0,458,13828,10530,1,0,134206,123861,153365,1,0,1,0,0,1,1,1,1,0,0,normal
22794522,15381072,1,113777,2397,0,124323,1885,0,134733,109998,2367,1,36412,0,459,13857,10551,1,0,134539,124114,153807,1,0,1,0,0,1,1,1,1,0,0,normal
22845858,15414603,1,114107,2403,0,124627,1890,0,134960,110217,2368,1,36416,0,460,13874,10577,1,0,134825,124426,154176,1,0,1,0,0,1,1,1,1,0,0,normal
22897681,15439330,1,114422,2408,0,124853,1895,0,135237,110483,2370,1,36429,0,461,13895,10596,1,0,135051,124794,154653,1,0,1,0,0,1,1,1,1,0,0,normal
22951135,15472622,1,114607,2411,0,125145,1899,0,135586,110767,2425,1,36996,0,462,13929,10618,1,0,135423,125068,155046,1,0,1,0,0,1,1,1,1,0,0,slowloris
23006114,15504899,1,114817,2416,0,125352,1902,0,135941,111044,2464,1,37692,0,463,13953,10636,1,0,135649,125417,155429,1,0,1,0,0,1,1,1,1,0,0,slowloris
23071990,15535298,1,115095,2422,0,125583,1906,0,136182,111295,2495,1,38229,0,464,13981,10658,1,0,135971,125640,155827,1,0,1,0,0,1,1,1,1,0,0,slowloris
23112737,15585110,1,115412,2427,0,125984,1911,0,136542,111616,2496,1,38238,0,465,14020,10673,1,0,136345,125874,156226,1,0,1,0,0,1,1,1,1,0,0,normal
23174631,15615862,1,115688,2433,0,126177,1916,0,136875,111899,2497,1,38247,0,466,14038,10693,1,0,136668,126163,156443,1,0,1,0,0,1,1,1,1,0,0,normal
23235592,15649977,1,115997,2437,0,126507,1921,0,137194,112018,2498,1,38253,0,467,14079,10714,1,0,136993,126428,156955,1,0,1,0,0,1,1,1,1,0,0,normal
23274278,15685512,1,116209,2443,0,126769,1925,0,137436,112321,2499,1,38261,0,468,14111,10734,1,0,137299,126699,157342,1,0,1,0,0,1,1,1,1,0,0,normal
23334970,15713178,1,116384,2449,0,127103,1929,0,137740,112449,2500,1,38270,0,470,14143,10757,1,0,137580,126894,157829,1,0,1,0,0,1,1,1,1,0,0,normal
23400614,15736331,1,116587,2455,0,127371,1932,0,138090,112638,2501,1,38280,0,471,14177,10784,1,0,137872,127257,158108,1,0,1,0,0,1,1,1,1,0,0,normal
23431782,15767846,1,116827,2460,0,127544,1936,0,138544,112878,2502,1,38284,0,472,14195,10812,1,0,138186,127494,158443,1,0,1,0,0,1,1,1,1,0,0,normal
23471937,15808372,1,117085,2465,0,127865,1938,0,138756,113048,2504,1,38292,0,473,14215,10835,1,0,138435,127744,158900,1,0,1,0,0,1,1,1,1,0,0,normal
23519679,15846949,1,117385,2470,0,128116,1941,0,139005,113208,2505,1,38302,0,474,14256,10861,1,0,138765,128010,159282,1,0,1,0,0,1,1,1,1,0,0,normal
23573669,15882459,1,117609,2476,0,128339,1945,0,139297,113478,2506,1,38311,0,475,14281,10886,1,0,139096,128274,159692,1,0,1,0,0,1,1,1,1,0,0,normal
23605164,15921585,1,117834,2482,0,128534,1949,0,139532,113721,2507,1,38319,0,476,14314,10909,1,0,139471,128614,160031,1,0,1,0,0,1,1,1,1,0,0,normal
23663318,15961246,1,118106,2488,0,128741,1954,0,139725,114049,2508,1,38327,0,477,14348,10926,1,0,139679,128815,160366,1,0,1,0,0,1,1,1,1,0,0,normal
23699183,15984018,1,118310,2494,0,129003,1957,0,140039,114252,2509,1,38338,0,478,14374,10953,1,0,139933,129122,160695,1,0,1,0,0,1,1,1,1,0,0,normal
23768689,16022691,1,118557,2500,0,129273,1961,0,140316,114492,2510,1,38347,0,479,14395,10972,1,0,140359,129400,161042,1,0,1,0,0,1,1,1,1,0,0,normal
23804652,16057665,1,118813,2505,0,129490,1965,0,140622,114708,2511,1,38356,0,480,14423,10996,1,0,140672,129767,161384,1,0,1,0,0,1,1,1,1,0,0,normal
23846323,16084547,1,119088,2511,0,129676,1968,0,140918,114972,2512,1,38367,0,481,14447,11015,1,0,141025,130090,161771,1,0,1,0,0,1,1,1,1,0,0,normal
23902525,16116427,1,119427,2516,0,129939,1971,0,141220,115209,2513,1,38377,0,482,14478,11040,1,0,141295,130377,162177,1,0,1,0,0,1,1,1,1,0,0,normal
23949691,16150375,1,119602,2523,0,130184,1976,0,141566,115482,2515,1,38385,0,483,14506,11060,1,0,141580,130594,162673,1,0,1,0,0,1,1,1,1,0,0,normal
24004594,16174827,1,119934,2529,0,130478,1979,0,141928,115705,2517,1,38394,0,484,14540,11085,1,0,141876,130767,162983,1,0,1,0,0,1,1,1,1,0,0,normal
24077059,16212271,1,120134,2534,0,130748,1983,0,142202,115943,2518,1,38402,0,486,14572,11109,1,0,142240,131003,163350,1,0,1,0,0,1,1,1,1,0,0,normal
24131112,16246495,1,120359,2539,0,131113,1987,0,142579,116135,2520,1,38411,0,487,14618,11139,1,0,142419,131229,163678,1,0,1,0,0,1,1,1,1,0,0,normal
24178078,16287515,1,120631,2547,0,131338,1991,0,142978,116348,2521,1,38418,0,488,14657,11160,1,0,142759,131574,163952,1,0,1,0,0,1,1,1,1,0,0,normal
24233690,16335311,1,120927,2553,0,131578,1995,0,143223,116516,2522,1,38424,0,489,14684,11183,1,0,142974,131763,164365,1,0,1,0,0,1,1,1,1,0,0,normal
24271216,16368651,1,121096,2557,0,131920,1999,0,143663,116647,2523,1,38430,0,490,14707,11198,1,0,143184,132076,164682,1,0,1,0,0,1,1,1,1,0,0,normal
24315672,16400026,1,121362,2563,0,132200,2003,0,143945,116905,2524,1,38436,0,491,14745,11229,1,0,143558,132404,165028,1,0,1,0,0,1,1,1,1,0,0,normal
24365609,16434120,1,121608,2568,0,132524,2008,0,144262,117163,2525,1,38444,0,492,14772,11247,1,0,143771,132641,165378,1,0,1,0,0,1,1,1,1,0,0,normal
24433932,16462702,1,121854,2574,0,132848,2012,0,144578,117394,2526,1,38452,0,493,14810,11266,1,0,144160,133027,165830,1,0,1,0,0,1,1,1,1,0,0,normal
24480154,16492896,1,122131,2579,0,133067,2017,0,144841,117617,2527,1,38462,0,494,14836,11292,1,0,144473,133335,166235,1,0,1,0,0,1,1,1,1,0,0,normal
24525757,16527431,1,122243,2582,0,133252,2021,0,145139,117841,2528,1,38470,0,495,14867,11315,1,0,144745,133670,166635,1,0,1,0,0,1,1,1,1,0,0,normal
24584671,16561899,1,122552,2587,0,133491,2027,0,145453,118047,2529,1,38479,0,496,14894,11323,1,0,144978,133857,166934,1,0,1,0,0,1,1,1,1,0,0,normal
24622511,16592764,1,122857,2593,0,133747,2031,0,145846,118288,2530,1,38489,0,497,14920,11343,1,0,145262,134150,167170,1,0,1,0,0,1,1,1,1,0,0,normal
24661676,16629364,1,123129,2598,0,134111,2035,0,146088,118525,2531,1,38496,0,498,14958,11365,1,0,145633,134479,167584,1,0,1,0,0,1,1,1,1,0,0,normal
24723222,16664213,1,123345,2602,0,134486,2040,0,146339,118775,2532,1,38505,0,499,14986,11390,1,0,145846,134783,167907,1,0,1,0,0,1,1,1,1,0,0,normal
24767193,16697615,1,123606,2605,0,134776,2045,0,146518,118998,2533,1,38513,0,500,15007,11413,1,0,146040,135041,168237,1,0,1,0,0,1,1,1,1,0,0,normal
24816276,16724166,1,123868,2611,0,134971,2051,0,146861,119239,2534,1,38522,0,501,15039,11439,1,0,146351,135299,168543,1,0,1,0,0,1,1,1,1,0,0,normal
24864776,16758908,1,124169,2616,0,135308,2054,0,147205,119475,2535,1,38531,0,502,15067,11467,1,0,146645,135551,168783,1,0,1,0,0,1,1,1,1,0,0,normal
24915186,16782778,1,124456,2621,0,135527,2058,0,147521,119712,2536,1,38537,0,503,15098,11484,1,0,147002,135827,169145,1,0,1,0,0,1,1,1,1,0,0,normal
24944835,16819245,1,124749,2626,0,135794,2062,0,147988,119984,2537,1,38545,0,504,15130,11509,1,0,147336,136121,169425,1,0,1,0,0,1,1,1,1,0,0,normal
24999176,16850133,1,124988,2632,0,136061,2066,0,148341,120249,2538,1,38554,0,505,15159,11534,1,0,147751,136429,169771,1,0,1,0,0,1,1,1,1,0,0,normal
25055326,16891108,1,125216,2637,0,136342,2070,0,148655,120443,2539,1,38559,0,506,15192,11557,1,0,148060,136678,170037,1,0,1,0,0,1,1,1,1,0,0,normal
25114609,16915406,1,125403,2641,0,136556,2074,0,148876,120666,2540,1,38568,0,507,15214,11577,1,0,148381,136905,170309,1,0,1,0,0,1,1,1,1,0,0,normal
25140082,16941133,1,125734,2646,0,136736,2078,0,149114,120959,2541,1,38576,0,508,15231,11602,1,0,148732,137099,170677,1,0,1,0,0,1,1,1,1,0,0,normal
25185560,16979195,1,125986,2651,0,136974,2082,0,149454,121205,2543,1,38580,0,509,15260,11620,1,0,149034,137314,171043,1,0,1,0,0,1,1,1,1,0,0,normal
25227855,17010910,1,126257,2656,0,137197,2086,0,149784,121367,2544,1,38587,0,510,15296,11642,1,0,149290,137614,171503,1,0,1,0,0,1,1,1,1,0,0,normal
25274289,17043179,1,126531,2660,0,137498,2090,0,150032,121601,2545,1,38594,0,511,15329,11668,1,0,149550,137902,171835,1,0,1,0,0,1,1,1,1,0,0,normal
25328700,17082569,1,126840,2666,0,137764,2094,0,150421,121863,2546,1,38601,0,512,15365,11683,1,0,149809,138209,172121,1,0,1,0,0,1,1,1,1,0,0,normal
338456,323197,0,2768,24,1,372,10,1,1436,1120,1,0,86,0,2,280,241,0,0,841,2931,2195,0,1,1,0,0,1,1,1,1,1,0,normal
395299,359017,0,3034,29,1,705,14,1,1534,1319,2,0,99,0,3,314,267,0,0,1192,3170,2492,0,1,1,0,0,1,1,1,1,1,0,normal
454833,390966,0,3374,34,1,968,18,1,1767,1506,3,0,109,0,4,350,302,0,0,1498,3455,2846,0,1,1,0,0,1,1,1,1,1,0,normal
482161,414158,0,3746,39,1,1250,21,1,2039,1709,4,0,120,0,5,383,327,0,0,1776,3715,3241,0,1,1,0,0,1,1,1,1,1,0,normal
527542,443784,0,3998,46,1,1478,24,1,2253,1907,5,0,130,0,6,419,349,0,0,2039,3864,3501,0,1,1,0,0,1,1,1,1,1,0,normal
588434,484012,0,4348,52,1,1723,27,1,2398,2138,6,0,139,0,7,469,369,0,0,2380,4061,3753,0,1,1,0,0,1,1,1,1,1,0,normal
639803,518345,0,4636,57,1,1958,33,1,2659,2434,7,0,152,0,8,514,403,0,0,2614,4341,4091,0,1,1,0,0,1,1,1,1,1,0,normal
674394,548711,0,4893,60,1,2260,37,1,2875,2628,8,0,163,0,9,553,429,0,0,2941,4592,4413,0,1,1,0,0,1,1,1,1,1,0,normal
709890,581630,0,5219,66,1,2542,41,1,3106,2869,9,0,174,0,10,583,459,0,0,3270,4882,4713,0,1,1,0,0,1,1,1,1,1,0,normal
740868,613110,0,5614,70,1,2804,46,1,3346,3074,10,0,184,0,11,618,485,0,0,3516,5050,4978,0,1,1,0,0,1,1,1,1,1,0,normal
782188,646092,0,5929,75,1,3061,51,1,3608,3333,11,0,195,0,12,658,505,0,0,3831,5352,5211,0,1,1,0,0,1,1,1,1,1,0,normal
831447,689024,0,6204,79,1,3332,56,1,3844,3634,12,0,203,0,13,685,529,0,0,4127,5545,5494,0,1,1,0,0,1,1,1,1,1,0,normal
879342,720620,0,6567,83,1,3595,60,1,4006,3830,13,0,215,0,14,716,546,0,0,4369,5723,5782,0,1,1,0,0,1,1,1,1,1,0,normal
923822,747856,0,6887,87,1,3890,64,1,4189,4031,14,0,220,0,15,748,571,0,0,4607,5987,6147,0,1,1,0,0,1,1,1,1,1,0,normal
969503,778114,0,7182,91,1,4173,69,1,4403,4112,15,0,230,0,16,796,590,0,0,4764,6187,6512,0,1,1,0,0,1,1,1,1,1,0,normal
987984,810737,0,7534,98,1,4394,73,1,4655,4299,16,0,237,0,17,836,617,0,0,5055,6468,6819,0,1,1,0,0,1,1,1,1,1,0,normal
1022379,842906,0,7836,104,1,4829,78,1,4818,4540,17,0,249,0,18,877,644,0,0,5384,6724,7166,0,1,1,0,0,1,1,1,1,1,0,normal
1073761,874000,0,8180,109,1,5087,82,1,5052,4791,18,0,259,0,19,895,667,0,0,5678,6981,7530,0,1,1,0,0,1,1,1,1,1,0,normal
1121498,912845,0,8583,114,1,5371,86,1,5303,4962,19,0,267,0,20,930,699,0,0,5856,7234,7923,0,1,1,0,0,1,1,1,1,1,0,normal
1169348,954705,0,8877,118,1,5631,89,1,5509,5197,20,0,275,0,21,962,720,0,0,6094,7506,8281,0,1,1,0,0,1,1,1,1,1,0,normal
1205230,990480,0,9124,121,1,5957,92,1,5692,5428,21,0,285,0,22,993,751,0,0,6383,7710,8585,0,1,1,0,0,1,1,1,1,1,0,normal
1243500,1033355,0,9439,125,1,6134,97,1,5878,5651,22,0,296,0,23,1033,776,0,0,6510,7918,8850,0,1,1,0,0,1,1,1,1,1,0,normal
1287548,1058897,0,9790,130,1,6389,101,1,6143,5865,23,0,308,0,24,1064,800,0,0,6825,8127,9071,0,1,1,0,0,1,1,1,1,1,0,normal
